ticker,cross_date,price,wma200,pct_below,return_3mo,return_6mo,return_12mo,return_24mo,max_drawdown_12mo,fcf,fcf_prior,fcf_change_pct,fcf_positive,fcf_growing,fcf_category,market_cap,fcf_yield,yield_bucket
EXR,2025-07-26,136.11,145.02,-6.15,-3.07,1.37,,,,1866916000.0,1386480000.0,34.7,True,True,positive_growing,28737948535.920002,6.496344015880302,strong (5-8%)
EXR,2025-10-25,131.93,143.14,-7.83,4.58,,,,,1866916000.0,1386480000.0,34.7,True,True,positive_growing,27855393066.960003,6.702170726911756,strong (5-8%)
EXR,2026-01-24,137.97,140.89,-2.07,,,,,,1829054000.0,1866916000.0,-2.0,True,False,positive_declining,29130664605.84,6.278792553305903,strong (5-8%)
XYL,2023-09-04,92.45,92.53,-0.08,12.09,34.29,34.6,51.1,-7.4,388000000.0,,,True,,positive_unknown_trend,22478422892.25,1.7260997440072752,low (0-3%)
XYL,2023-09-18,88.26,92.72,-4.81,24.32,43.03,50.01,60.89,-3.0,388000000.0,,,True,,positive_unknown_trend,21459660405.300003,1.80804352292627,low (0-3%)
XYL,2025-03-31,103.34,108.41,-4.69,26.87,44.12,,,,942000000.0,566000000.0,66.4,True,True,positive_growing,25126232792.7,3.7490697780754547,moderate (3-5%)
CTSH,2023-02-04,63.18,63.83,-1.01,-7.18,5.98,17.58,33.58,-13.01,2236000000.0,,,True,,positive_unknown_trend,30215640405.6,7.400141019634296,strong (5-8%)
CTSH,2023-07-15,63.84,64.09,-0.4,-1.19,16.04,13.11,16.92,-4.85,2236000000.0,,,True,,positive_unknown_trend,30531283372.800003,7.323635802326045,strong (5-8%)
CTSH,2023-10-07,63.12,64.72,-2.47,19.03,6.14,17.34,3.27,-3.77,2236000000.0,,,True,,positive_unknown_trend,30186945590.399998,7.407175374215698,strong (5-8%)
CTSH,2024-04-06,66.99,67.1,-0.16,3.72,10.55,2.9,,-6.82,2013000000.0,2236000000.0,-10.0,True,False,positive_declining,32037761170.8,6.283210581626713,strong (5-8%)
CTSH,2025-03-29,67.53,68.81,-1.85,18.26,-0.76,,,,1827000000.0,2013000000.0,-9.2,True,False,positive_declining,32296014507.600002,5.657044771174674,strong (5-8%)
CTSH,2025-04-12,68.22,68.85,-0.91,9.4,-4.05,,,,1827000000.0,2013000000.0,-9.2,True,False,positive_declining,32626004882.399998,5.599827519751184,strong (5-8%)
CTSH,2025-08-02,68.62,69.43,-1.16,5.67,11.76,,,,1827000000.0,2013000000.0,-9.2,True,False,positive_declining,32817303650.4,5.567184981017571,strong (5-8%)
CTSH,2025-09-06,68.52,69.34,-1.18,21.88,-11.89,,,,1827000000.0,2013000000.0,-9.2,True,False,positive_declining,32769478958.399998,5.575309886127054,strong (5-8%)
CTSH,2026-02-07,66.21,68.78,-3.73,,,,,,2595000000.0,1827000000.0,42.0,True,True,positive_growing,31664728573.199997,8.195238414885148,very_strong (8-12%)
TPR,2022-09-17,27.05,27.25,-0.71,27.2,37.78,0.46,53.59,-4.15,759300000.0,,,True,,positive_unknown_trend,5476657232.150001,13.864296555618427,exceptional (>12%)
TPR,2023-09-02,29.74,29.91,-0.58,6.28,50.86,31.35,246.86,-12.54,791000000.0,759300000.0,4.2,True,True,positive_growing,6021285992.0199995,13.136728616583085,exceptional (>12%)
MTB,2023-03-04,119.17,126.75,-5.98,-2.63,-5.61,12.83,44.57,-15.56,4360000000.0,,,True,,positive_unknown_trend,17756360030.84,24.554582090177078,exceptional (>12%)
MTB,2023-08-05,124.24,125.08,-0.67,-12.01,0.15,24.1,47.32,-19.01,4360000000.0,,,True,,positive_unknown_trend,18511791308.48,23.552555921493905,exceptional (>12%)
MTB,2024-02-03,124.42,124.47,-0.04,16.33,23.92,55.23,89.97,0.0,3649000000.0,4360000000.0,-16.3,True,False,positive_declining,18538611353.84,19.683243422890804,exceptional (>12%)
UAL,2023-03-04,50.97,51.9,-1.8,-1.08,-6.93,-15.05,62.61,-33.49,1247000000.0,,,True,,positive_unknown_trend,16485248456.43,7.564338525414295,strong (5-8%)
UAL,2023-09-09,45.7,46.64,-2.01,-4.64,-4.55,9.89,133.22,-25.82,1247000000.0,,,True,,positive_unknown_trend,14780770148.300001,8.436637519482858,very_strong (8-12%)
UAL,2024-03-02,43.3,43.89,-1.33,22.4,6.26,91.41,112.63,-7.18,-260000000.0,1247000000.0,-120.9,False,False,negative,14004537142.699999,-1.8565411862649637,negative (0 to -5%)
UAL,2024-03-30,43.19,44.21,-2.31,8.82,37.12,33.53,,-6.95,-260000000.0,1247000000.0,-120.9,False,False,negative,13968959796.609999,-1.8612695847481577,negative (0 to -5%)
UAL,2024-07-06,44.72,45.27,-1.22,38.19,139.51,96.09,,-10.13,-260000000.0,1247000000.0,-120.9,False,False,negative,14463808337.68,-1.7975901915311474,negative (0 to -5%)
UAL,2024-07-27,40.19,45.41,-11.5,100.2,163.35,110.43,,0.0,-260000000.0,1247000000.0,-120.9,False,False,negative,12998668539.609999,-2.0002048610418743,negative (0 to -5%)
PPL,2023-03-04,23.5,23.94,-1.84,3.09,-4.02,7.43,39.41,-8.19,-425000000.0,,,False,,negative,17655709612.0,-2.4071533194629664,negative (0 to -5%)
PPL,2023-05-20,23.49,24.05,-2.34,-1.97,3.07,14.49,43.04,-8.17,-425000000.0,,,False,,negative,17648196544.079998,-2.4081780760910902,negative (0 to -5%)
PPL,2023-06-17,24.04,24.09,-0.22,-3.79,3.62,10.07,37.26,-10.26,-425000000.0,,,False,,negative,18061415279.68,-2.3530824878277747,negative (0 to -5%)
PPL,2023-07-01,23.88,24.11,-0.93,-9.68,7.91,8.61,38.31,-9.68,-425000000.0,,,False,,negative,17941206192.96,-2.3688485346473915,negative (0 to -5%)
PPL,2023-07-29,23.76,24.12,-1.49,-1.76,1.81,22.01,46.61,-9.23,-425000000.0,,,False,,negative,17851049377.920002,-2.3808124161355093,negative (0 to -5%)
HPE,2025-03-10,15.21,15.4,-1.23,13.91,60.77,,,,1974000000.0,1600000000.0,23.4,True,True,positive_growing,20211176433.24,9.766873326351707,very_strong (8-12%)
HPE,2025-03-31,12.55,15.41,-18.51,68.07,93.42,,,,1974000000.0,1600000000.0,23.4,True,True,positive_growing,16676545972.2,11.836983529387208,very_strong (8-12%)
CNP,2024-08-10,24.69,25.3,-2.42,20.59,31.43,51.85,,0.0,-524000000.0,-2609000000.0,79.9,False,True,negative_improving,16151290519.050001,-3.2443227950234474,negative (0 to -5%)
DVN,2024-08-31,39.32,40.0,-1.71,-14.42,-14.55,-13.21,,-30.01,2597000000.0,3405000000.0,-23.7,True,False,positive_declining,24388793062.4,10.648333410166874,very_strong (8-12%)
DVN,2024-10-12,39.1,40.84,-4.26,-6.06,-24.43,-19.76,,-29.62,2597000000.0,3405000000.0,-23.7,True,False,positive_declining,24252334912.0,10.708247306592366,very_strong (8-12%)
WAT,2023-05-06,271.0,281.81,-3.84,7.62,-5.56,29.56,26.96,-9.68,428205000.0,,,True,,positive_unknown_trend,26585607041.0,1.610664745550581,low (0-3%)
WAT,2023-08-12,270.0,285.61,-5.47,-3.01,20.45,25.92,7.98,-9.35,428205000.0,,,True,,positive_unknown_trend,26487505170.0,1.6166301705341015,low (0-3%)
WAT,2024-04-13,296.1,301.9,-1.92,2.24,17.68,8.41,,-3.34,442177000.0,428205000.0,3.3,True,True,positive_growing,29047964003.100002,1.5222306112497621,low (0-3%)
WAT,2024-06-01,302.09,306.24,-1.36,8.85,27.13,16.25,,-5.26,442177000.0,428205000.0,3.3,True,True,positive_growing,29635594210.39,1.4920470190706563,low (0-3%)
WAT,2025-03-29,324.92,327.57,-0.81,7.79,1.07,,,,619642000.0,442177000.0,40.1,True,True,positive_growing,31875259925.32,1.9439590499081376,low (0-3%)
WAT,2025-07-12,287.53,324.45,-11.38,16.37,34.72,,,,619642000.0,442177000.0,40.1,True,True,positive_growing,28207230968.629997,2.196748772288638,low (0-3%)
WAT,2026-02-07,323.37,325.75,-0.73,,,,,,539810000.0,619642000.0,-12.9,True,False,positive_declining,31723202025.27,1.7016252002871566,low (0-3%)
WAT,2026-02-21,319.38,326.02,-2.04,,,,,,539810000.0,619642000.0,-12.9,True,False,positive_declining,31331775559.98,1.7228835275122356,low (0-3%)
HAL,2024-08-31,27.33,28.82,-5.19,1.24,-11.58,-20.62,,-30.22,2079000000.0,1231000000.0,68.9,True,True,positive_growing,22890196268.85,9.082490930098297,very_strong (8-12%)
HAL,2024-10-12,27.23,29.19,-6.69,6.11,-19.48,-19.13,,-29.99,2079000000.0,1231000000.0,68.9,True,True,positive_growing,22806441434.35,9.11584565257387,very_strong (8-12%)
HAL,2024-11-30,27.67,29.57,-6.44,-12.67,-27.81,1.69,,-31.08,2079000000.0,1231000000.0,68.9,True,True,positive_growing,23174962706.15,8.970888222608835,very_strong (8-12%)
EXPE,2024-04-13,127.69,128.73,-0.8,5.33,23.73,17.42,,-14.49,1844000000.0,2778000000.0,-33.6,True,False,positive_declining,14941188347.49,12.341722472896723,exceptional (>12%)
EXPE,2024-04-27,114.16,129.16,-11.62,0.14,38.21,40.58,,-4.35,1844000000.0,2778000000.0,-33.6,True,False,positive_declining,13358023821.359999,13.804437128277705,exceptional (>12%)
EXPE,2024-07-20,124.59,131.09,-4.96,25.84,36.04,49.51,,-8.25,1844000000.0,2778000000.0,-33.6,True,False,positive_declining,14578452942.390001,12.648804419007806,exceptional (>12%)
EXPE,2024-08-31,130.92,132.12,-0.91,44.2,39.37,63.56,,0.0,1844000000.0,2778000000.0,-33.6,True,False,positive_declining,15319135237.319998,12.037232986283096,exceptional (>12%)
VRSK,2023-02-18,168.03,172.3,-2.48,26.68,38.64,43.5,74.0,0.0,784300000.0,,,True,,positive_unknown_trend,23178375440.64,3.3837574251422344,moderate (3-5%)
VRSK,2025-10-25,217.76,230.53,-5.54,-0.39,,,,,920100000.0,830700000.0,10.8,True,True,positive_growing,30038225530.879997,3.063097049638021,moderate (3-5%)
EIX,2025-01-18,55.39,58.93,-6.01,-0.03,-7.21,9.72,,-16.66,-693000000.0,-2047000000.0,66.1,False,True,negative_improving,21313569446.53,-3.251449747723159,negative (0 to -5%)
DOV,2023-10-21,124.83,128.15,-2.59,17.18,41.25,47.42,41.41,0.0,594643000.0,,,True,,positive_unknown_trend,16835400923.58,3.5320988356572554,moderate (3-5%)
DOV,2023-11-04,127.95,128.37,-0.33,22.4,41.92,54.99,40.22,0.0,594643000.0,,,True,,positive_unknown_trend,17256184796.7,3.4459702825720604,moderate (3-5%)
DOV,2025-03-29,151.9,153.2,-0.85,23.2,9.13,,,,580846000.0,1152939000.0,-49.6,True,False,positive_declining,20486240489.4,2.8352981617126947,low (0-3%)
IQV,2023-03-13,190.89,193.93,-1.57,13.16,10.91,32.39,-2.99,-5.74,1586000000.0,,,True,,positive_unknown_trend,32044005451.71,4.949443671734754,moderate (3-5%)
IQV,2023-04-24,188.23,195.44,-3.69,20.15,-4.4,24.78,-20.16,-4.4,1586000000.0,,,True,,positive_unknown_trend,31597480989.969997,5.019387464790135,strong (5-8%)
IQV,2023-09-18,198.75,201.78,-1.5,15.41,27.0,21.82,-5.8,-9.46,1586000000.0,,,True,,positive_unknown_trend,33363434876.25,4.7537071823770916,moderate (3-5%)
IQV,2024-06-10,212.75,216.78,-1.86,12.2,-6.43,-26.26,,-35.61,1500000000.0,1586000000.0,-5.4,True,False,positive_declining,35713563622.25,4.200084919740356,moderate (3-5%)
IQV,2024-10-21,214.63,223.17,-3.83,-4.8,-29.98,2.74,,-36.17,1500000000.0,1586000000.0,-5.4,True,False,positive_declining,36029152339.57,4.163295283393565,moderate (3-5%)
IQV,2026-02-02,187.49,208.83,-10.22,,,,,,2051000000.0,2114000000.0,-3.0,True,False,positive_declining,31473259899.11,6.516643037850674,strong (5-8%)
CHTR,2025-05-17,406.36,424.94,-4.37,-31.69,-50.04,,,,3161000000.0,3318000000.0,-4.7,True,False,positive_declining,51457996251.64,6.142874247458201,strong (5-8%)
CHTR,2025-07-05,392.2,411.4,-4.67,-33.84,-46.31,,,,3161000000.0,3318000000.0,-4.7,True,False,positive_declining,49664893517.799995,6.364656754709625,strong (5-8%)
WTW,2023-07-22,202.7,205.93,-1.57,9.92,20.21,37.3,53.63,-4.86,608000000.0,,,True,,positive_unknown_trend,19164454538.1,3.172540073036059,moderate (3-5%)
WTW,2023-08-05,197.63,206.22,-4.16,18.29,34.35,37.6,64.99,-2.42,608000000.0,,,True,,positive_unknown_trend,18685106809.89,3.253928415748667,moderate (3-5%)
WTW,2023-10-14,200.35,207.42,-3.41,22.25,29.37,42.75,64.34,0.0,608000000.0,,,True,,positive_unknown_trend,18942271666.05,3.2097522975014185,moderate (3-5%)
ES,2023-01-14,69.06,69.18,-0.18,-0.24,-5.11,-30.33,-20.87,-31.39,-1040559000.0,,,False,,negative,25931795955.66,-4.012676182471976,negative (0 to -5%)
ES,2023-02-04,69.34,69.39,-0.07,-2.86,-14.74,-28.58,-19.08,-31.68,-1040559000.0,,,False,,negative,26036935006.74,-3.996472702069724,negative (0 to -5%)
ES,2023-02-18,67.01,69.53,-3.62,-9.61,-14.24,-20.87,-10.71,-29.3,-1040559000.0,,,False,,negative,25162027903.11,-4.13543377348925,negative (0 to -5%)
ES,2023-04-08,68.56,69.84,-1.83,-6.34,-28.47,-21.8,-21.49,-30.9,-1040559000.0,,,False,,negative,25744047650.16,-4.041940156964916,negative (0 to -5%)
ES,2025-08-02,62.93,63.13,-0.32,13.58,5.92,,,,-2320792000.0,-2690688000.0,13.7,False,True,negative_improving,23630001730.23,-9.821378883062023,deep_negative (<-5%)
ES,2025-08-23,61.99,63.0,-1.61,6.05,21.65,,,,-2320792000.0,-2690688000.0,13.7,False,True,negative_improving,23277034915.89,-9.970307680449961,deep_negative (<-5%)
FICO,2026-03-07,1131.22,1243.15,-9.0,,,,,,739400000.0,607413000.0,21.7,True,True,positive_growing,26834952423.48,2.75536169519362,low (0-3%)
AWK,2023-02-25,130.37,131.95,-1.2,4.86,-0.39,-12.48,1.73,-16.29,-1312000000.0,,,False,,negative,25449353786.420002,-5.155337188561914,deep_negative (<-5%)
AWK,2023-03-18,132.37,132.43,-0.05,3.26,-5.84,-15.19,4.0,-17.56,-1312000000.0,,,False,,negative,25839771118.420002,-5.077444355011081,deep_negative (<-5%)
AWK,2023-05-13,132.64,133.88,-0.93,-1.27,-6.14,-3.86,4.84,-17.72,-1312000000.0,,,False,,negative,25892477458.239998,-5.067108785229319,deep_negative (<-5%)
AWK,2023-06-24,133.86,134.77,-0.68,-12.82,-6.54,-7.49,1.11,-18.47,-1312000000.0,,,False,,negative,26130632030.760002,-5.0209271572748895,deep_negative (<-5%)
AWK,2023-07-29,133.13,135.44,-1.71,-7.94,-12.17,6.12,7.42,-18.02,-1312000000.0,,,False,,negative,25988129704.579998,-5.048458719092743,deep_negative (<-5%)
AWK,2024-08-03,136.41,137.17,-0.55,-3.83,-12.95,4.57,,-13.92,-860000000.0,-1312000000.0,34.5,False,True,negative_improving,26628414129.059998,-3.229632811897231,negative (0 to -5%)
AWK,2024-10-05,133.86,137.13,-2.39,-12.28,6.46,5.42,,-12.28,-860000000.0,-1312000000.0,34.5,False,True,negative_improving,26130632030.760002,-3.291156520774699,negative (0 to -5%)
AWK,2025-09-13,133.29,134.14,-0.63,-2.94,,,,,-963000000.0,-860000000.0,-12.0,False,False,negative,26019363091.14,-3.701089825399748,negative (0 to -5%)
AWK,2025-10-25,126.75,133.35,-4.95,1.19,,,,,-963000000.0,-860000000.0,-12.0,False,False,negative,24742698415.5,-3.892057300414457,negative (0 to -5%)
AWK,2026-02-14,129.37,131.96,-1.97,,,,,,-1242000000.0,-963000000.0,-29.0,False,False,negative,25254145120.420002,-4.918004525901545,negative (0 to -5%)
KHC,2023-08-28,28.18,28.87,-2.39,10.33,10.38,13.91,-5.29,-2.74,1553000000.0,,,True,,positive_unknown_trend,33357927083.18,4.655565065921215,moderate (3-5%)
KHC,2023-10-02,28.03,29.02,-3.4,19.82,18.38,13.06,-10.01,-2.25,1553000000.0,,,True,,positive_unknown_trend,33180365370.530003,4.68047889966678,moderate (3-5%)
KHC,2023-11-06,28.79,29.14,-1.21,10.63,12.73,5.04,-18.35,0.0,1553000000.0,,,True,,positive_unknown_trend,34080011381.289997,4.556923360807915,moderate (3-5%)
KHC,2024-06-10,29.33,30.63,-4.24,11.17,0.25,-15.17,,-15.73,2963000000.0,1553000000.0,90.8,True,True,positive_growing,34719233546.829994,8.53417456927281,very_strong (8-12%)
KHC,2024-10-28,30.69,31.26,-1.83,-9.77,-12.28,-21.98,,-20.66,2963000000.0,1553000000.0,90.8,True,True,positive_growing,36329126408.19,8.155990228633806,very_strong (8-12%)
BIIB,2023-03-04,256.56,265.56,-3.39,20.39,0.95,-12.99,-41.39,-14.61,1141100000.0,,,True,,positive_unknown_trend,37652367943.68,3.030619486420734,moderate (3-5%)
BIIB,2023-07-22,265.23,271.39,-2.27,-11.58,-7.7,-20.38,-50.41,-26.71,1141100000.0,,,True,,positive_unknown_trend,38924764381.44,2.9315527483169457,low (0-3%)
BIIB,2023-08-12,261.15,272.08,-4.02,-12.69,-16.11,-22.68,-46.93,-25.57,1141100000.0,,,True,,positive_unknown_trend,38325989587.2,2.9773529980321793,low (0-3%)
ROL,2023-10-14,32.0,33.22,-3.68,34.05,29.61,53.84,73.37,0.0,435302000.0,,,True,,positive_unknown_trend,15394951072.0,2.8275633872699846,low (0-3%)
STZ,2024-12-14,220.56,225.26,-2.09,-21.59,-27.84,-39.18,,-42.5,1510900000.0,1721500000.0,-12.2,True,False,positive_declining,38241712890.0,3.950921352152853,moderate (3-5%)
DOW,2023-10-16,42.12,42.15,-0.07,9.28,18.72,14.14,-49.39,-1.8,5417000000.0,,,True,,positive_unknown_trend,30310367990.76,17.871772462978186,exceptional (>12%)
DOW,2024-09-02,45.87,46.07,-0.43,-15.83,-23.53,-47.99,,-55.59,2719000000.0,5417000000.0,-49.8,True,False,positive_declining,33008940639.51,8.23716225762634,very_strong (8-12%)
DOW,2024-10-21,44.99,46.31,-2.86,-15.43,-37.5,-46.29,,-55.3,2719000000.0,5417000000.0,-49.8,True,False,positive_declining,32375675591.27,8.398280345795069,very_strong (8-12%)
FIS,2024-12-07,81.19,81.29,-0.13,-15.35,-4.71,-18.54,,-24.11,3555000000.0,626000000.0,467.9,True,True,positive_growing,41764435428.72,8.512026951896363,very_strong (8-12%)
FIS,2025-02-08,66.87,79.0,-15.36,16.43,3.77,-30.61,,-23.01,1254000000.0,3555000000.0,-64.7,True,False,positive_declining,34398174616.560005,3.6455422823404646,moderate (3-5%)
FIS,2025-08-02,69.72,72.78,-4.21,-8.43,-26.15,,,,1254000000.0,3555000000.0,-64.7,True,False,positive_declining,35864225127.36,3.4965205453256867,moderate (3-5%)
CINF,2023-05-20,91.66,92.64,-1.05,6.8,5.96,23.16,56.45,-1.92,2037000000.0,,,True,,positive_unknown_trend,14263907016.16,14.280799767498644,exceptional (>12%)
CINF,2023-06-17,89.9,92.66,-2.98,12.59,7.16,22.94,59.08,0.0,2037000000.0,,,True,,positive_unknown_trend,13990020082.400002,14.560379384748895,exceptional (>12%)
CINF,2023-10-21,92.3,92.94,-0.69,15.84,15.25,48.74,68.86,0.0,2037000000.0,,,True,,positive_unknown_trend,14363502264.8,14.181777970627582,exceptional (>12%)
TSCO,2026-03-07,47.24,47.37,-0.27,,,,,,740489000.0,636788000.0,16.3,True,True,positive_growing,24864834750.64,2.978057193727943,low (0-3%)
DXCM,2023-08-19,100.76,101.19,-0.42,12.1,15.38,-26.49,-18.36,-36.48,304700000.0,,,True,,positive_unknown_trend,38778981479.92,0.7857349223000496,low (0-3%)
DXCM,2023-09-09,96.35,102.0,-5.54,27.23,35.4,-27.86,-20.89,-33.58,304700000.0,,,True,,positive_unknown_trend,37081727526.7,0.8216985030716449,low (0-3%)
DXCM,2024-07-20,64.0,109.63,-41.62,14.75,38.67,39.05,,-6.52,511900000.0,304700000.0,68.0,True,True,positive_growing,24631349888.0,2.0782458222047726,low (0-3%)
NTRS,2023-01-14,84.17,84.34,-0.2,-7.89,-14.11,-9.79,22.88,-30.01,1668900000.0,,,True,,positive_unknown_trend,15641126178.51,10.669947809084054,very_strong (8-12%)
NTRS,2023-02-18,84.23,84.62,-0.46,-21.63,-18.61,-9.47,29.81,-30.06,1668900000.0,,,True,,positive_unknown_trend,15652275846.69,10.662347228904247,very_strong (8-12%)
NTRS,2023-03-04,76.56,84.63,-9.54,-11.16,-8.41,-0.0,31.87,-23.06,1668900000.0,,,True,,positive_unknown_trend,14226976597.68,11.730531701810406,very_strong (8-12%)
NTRS,2024-03-30,81.97,83.64,-2.0,-3.33,6.08,2.35,,-6.14,1949800000.0,1668900000.0,16.8,True,True,positive_growing,15232305011.91,12.800426452040378,exceptional (>12%)
NTRS,2024-07-13,81.49,84.53,-3.6,13.71,26.93,54.22,,-1.4,1949800000.0,1668900000.0,16.8,True,True,positive_growing,15143107666.47,12.875824718048227,exceptional (>12%)
NTRS,2024-07-27,80.91,84.71,-4.48,18.71,34.31,54.26,,-0.71,1949800000.0,1668900000.0,16.8,True,True,positive_growing,15035327540.73,12.968124536815594,exceptional (>12%)
NTRS,2024-08-31,82.6,85.03,-2.85,25.58,22.23,51.36,,0.0,1949800000.0,1668900000.0,16.8,True,True,positive_growing,15349376527.8,12.702796080796002,exceptional (>12%)
NTRS,2025-03-29,83.9,86.74,-3.28,54.21,55.99,,,,-1231500000.0,1949800000.0,-163.2,False,False,negative,15590952671.7,-7.898811739935326,deep_negative (<-5%)
CTRA,2025-05-03,22.62,22.84,-0.99,3.61,15.66,,,,1024000000.0,1559000000.0,-34.3,True,False,positive_declining,17174748813.300001,5.962241492620969,strong (5-8%)
CTRA,2025-07-19,23.05,23.47,-1.77,0.58,18.1,,,,1024000000.0,1559000000.0,-34.3,True,False,positive_declining,17501236080.75,5.8510152955785815,strong (5-8%)
CTRA,2025-08-30,23.61,23.66,-0.24,15.19,30.5,,,,1024000000.0,1559000000.0,-34.3,True,False,positive_declining,17926428801.149998,5.712236449093025,strong (5-8%)
CTRA,2025-09-13,22.92,23.73,-3.44,9.95,,,,,1024000000.0,1559000000.0,-34.3,True,False,positive_declining,17402530627.800003,5.884201682508127,strong (5-8%)
MTD,2023-08-12,1184.68,1205.7,-1.74,-11.45,0.23,19.66,10.78,-17.59,737826000.0,,,True,,positive_unknown_trend,24078917170.0,3.0641992527772794,moderate (3-5%)
MTD,2023-09-02,1130.7,1212.73,-6.76,-3.55,16.2,21.58,15.48,-13.66,737826000.0,,,True,,positive_unknown_trend,22981760175.0,3.2104851603256277,moderate (3-5%)
MTD,2024-04-06,1261.07,1278.24,-1.34,7.78,15.06,-17.38,,-18.91,860551000.0,737826000.0,16.6,True,True,positive_growing,25631563017.5,3.3573879182180857,moderate (3-5%)
MTD,2024-10-19,1292.77,1335.03,-3.17,2.96,-17.87,10.95,,-22.26,860551000.0,737826000.0,16.6,True,True,positive_growing,26275873442.5,3.275061443278604,moderate (3-5%)
MTD,2024-11-02,1310.03,1336.41,-1.97,6.1,-17.48,9.87,,-23.29,860551000.0,737826000.0,16.6,True,True,positive_growing,26626687257.5,3.23191162189208,moderate (3-5%)
MTD,2025-02-08,1271.91,1343.1,-5.3,-9.0,3.18,7.0,,-20.99,864448000.0,860551000.0,0.5,True,True,positive_growing,25851888727.5,3.343848525390107,moderate (3-5%)
MTD,2025-08-23,1301.04,1309.51,-0.65,13.5,5.05,,,,864448000.0,860551000.0,0.5,True,True,positive_growing,26443963260.0,3.268980490937197,moderate (3-5%)
MTD,2025-10-04,1273.67,1301.53,-2.14,16.6,,,,,864448000.0,860551000.0,0.5,True,True,positive_growing,25887661167.5,3.3392278831478572,moderate (3-5%)
MTD,2026-02-28,1209.65,1298.33,-6.83,,,,,,848648000.0,864448000.0,-1.8,True,False,positive_declining,24586438662.5,3.4516914452290495,moderate (3-5%)
OMC,2025-03-29,69.84,75.04,-6.92,3.94,8.95,,,,1592900000.0,1343500000.0,18.6,True,True,positive_growing,21673890264.960003,7.349395888449376,strong (5-8%)
OMC,2025-09-06,75.69,76.05,-0.48,3.95,1.77,,,,1592900000.0,1343500000.0,18.6,True,True,positive_growing,23489357877.36,6.781368857832006,strong (5-8%)
OMC,2025-10-25,73.55,76.58,-3.95,3.71,,,,,1592900000.0,1343500000.0,18.6,True,True,positive_growing,22825238101.2,6.9786785703508425,strong (5-8%)
